height,locator_class,locator_css,locator_id,locator_linkText,locator_name,locator_partialLinkText,locator_tag,locator_xpath,tag,text,widget_id,width,x,y
48,m-skip-to-main,a#uhfSkipToMain,uhfSkipToMain,Skip to main content,0,Skip to ma,A,/html/body/div/div/div/a,A,Skip to main content,1,1,-999,0
54,c-logo c-sgl-stk-uhfLogo,a#uhfLogo,uhfLogo,Microsoft,0,Microsoft,A,/html/body/div/div/div/header/div/div/a,A,Microsoft,2,137,60,1
54,c-logo c-cat-logo,a#uhfCatLogo,uhfCatLogo,Microsoft 365,0,Microsoft ,A,/html/body/div/div/div/header/div/div/div[2]/a,A,Microsoft 365,3,134,215,1
48,c-uhf-nav-link,a#c-shellmenu_0,c-shellmenu_0,Outlook,0,Outlook,A,/html/body/div/div/div/header/div/div/nav/ul/li[2]/a,A,Outlook,4,64,350,1
48,c-uhf-nav-link,a#c-shellmenu_1,c-shellmenu_1,For business,0,For busine,A,/html/body/div/div/div/header/div/div/nav/ul/li[3]/a,A,For business,5,89,418,1
52,0,button#c-shellmenu_2,c-shellmenu_2,,0,,BUTTON,/html/body/div/div/div/header/div/div/nav/ul/li[4]/div/button,BUTTON,Plans and pricing,6,142,510,1
48,c-uhf-nav-link,a#c-shellmenu_5,c-shellmenu_5,Support,0,Support,A,/html/body/div/div/div/header/div/div/nav/ul/li[5]/a,A,Support,7,64,646,1
31,c-uhf-nav-link,li#c-uhf-nav-cta > a,0,Try premium,0,Try premiu,A,/html/body/div/div/div/header/div/div/nav/ul/li[7]/a,A,Try premium,8,97,724,11
52,c-button-logo all-ms-nav,nav#uhf-c-nav > ul > li > div > button,0,,0,,BUTTON,/html/body/div/div/div/header/div/div/div[4]/div/nav/ul/li/div/button,BUTTON,All Microsoft,9,110,931,1
45,c-glyph,button#search,search,,0,,BUTTON,/html/body/div/div/div/header/div/div/div[4]/form/button,BUTTON,"Search
                                        Search Microsoft.com",10,36,1050,3
48,mectrl_resetStyle mectrl_trigger,a#mectrl_main_trigger,mectrl_main_trigger,Sign in to your account,0,Sign in to,A,/html/body/div/div/div/header/div/div/div[4]/div[2]/div/a,A,Sign in to your account,11,48,1092,3
43,c-button f-primary xs-ow-mr-0 ow-mt-25 ow-txt-trans-upper,div#office-Hero5050-e0h0pts > section > div > div > div > div > div > div > div > a,0,Create free account,0,Create fre,A,/html/body/section/div/div/section/div/div/div/div/div/div/div/a,A,Create free account,12,230,101,355
43,c-button f-secondary xs-ow-mr-0 ow-mt-10 ow-txt-trans-upper,div#office-Hero5050-e0h0pts > section > div > div > div > div > div > div > div:nth-of-type(2) > a,0,Sign in,0,Sign in,A,/html/body/section/div/div/section/div/div/div/div/div/div/div[2]/a,A,Sign in,13,230,101,408
28,c-call-to-action c-glyph f-lightweight ow-cta-blue ow-pb-00-imp ow-pt-00-imp ow-txt-trans-upper,div#office-Hero5050-e0h0pts > section > div > div > div > div > div > div > div:nth-of-type(3) > a,0,Try premium,0,Try premiu,A,/html/body/section/div/div/section/div/div/div/div/div/div/div[3]/a,A,Try premium,14,115,101,476
75,c-flipper f-previous,div#office-EndlessCarousel-6lzhcf9 > section > div > div:nth-of-type(2) > button,0,,0,,BUTTON,/html/body/section/div[8]/div/section/div/div[2]/button,BUTTON,Show previous slide,15,75,252,4166
75,c-flipper f-next,div#office-EndlessCarousel-6lzhcf9 > section > div > div:nth-of-type(2) > button:nth-of-type(2),0,,0,,BUTTON,/html/body/section/div[8]/div/section/div/div[2]/button[2],BUTTON,Show next slide,16,75,873,4166
35,c-call-to-action c-glyph f-lightweight,div#office-KeyMessages-7xvcbld > div > section > div > div > div > div > div > div > div:nth-of-type(2) > div > a,0,Learn about premium,0,Learn abou,A,/html/body/section/div[11]/div/div/section/div/div/div/div/div/div/div[2]/div/a,A,Learn about premium,17,178,684,7150
49,c-hyperlink,div#office-SmsEmail-cbcp9x9 > div > div > div > h2 > div > a,0,1,0,1,A,/html/body/section/div[13]/div/div/div/div/h2/div/a,A,1,18,20,813,7828
45,c-text-field ow-input-text-field ow-height-45px,input#ow-input-text-field,ow-input-text-field,,placeholder,,INPUT,/html/body/section/div[13]/div/div/div/div/div[2]/div/div/input,INPUT,,19,600,300,7974
45,c-button f-primary ow-send-button ow-height-45px ow-theme-btn-fill-imp ow-sentence-case,a#ow-send-button,ow-send-button,Send now,0,Send now,A,/html/body/section/div[13]/div/div/div/div/div[2]/div/div[2]/a,A,Send now,20,600,300,8031
28,c-action-trigger ow-tooltip-action,div#office-SmsEmail-cbcp9x9 > div > div > div > div:nth-of-type(3) > div > a,0,,0,,A,/html/body/section/div[13]/div/div/div/div/div[3]/div/a,A,,21,20,671,8077
