height,locator_class,locator_css,locator_id,locator_linkText,locator_name,locator_partialLinkText,locator_tag,locator_xpath,tag,text,widget_id,width,x,y
17,0,div#nav-global > div > span > a,0,Seller Center,0,Seller Cen,A,/html/body/div/div[3]/div/div/div/span/a,A,Seller Center,1,72,405,9
17,0,div#nav-global > div:nth-of-type(3) > a,0,Buyer Protection,0,Buyer Prot,A,/html/body/div/div[3]/div/div/div[3]/a,A,Buyer Protection,2,94,520,9
18,0,div#nav-global > div:nth-of-type(5) > a,0,Save big on our app!,0,Save big o,A,/html/body/div/div[3]/div/div/div[5]/a,A,Save big on our app!,3,130,710,9
35,switcher-info notranslate,a#switcher-info,switcher-info,"Ship to
        /
        USD",0,"Ship to
  ",A,/html/body/div/div[3]/div/div/div[6]/a,A,"Ship to
        /
        USD",4,146,856,0
35,switcher-info switcher-language notranslate,a#switcher-language-info,switcher-language-info,Language,0,Language,A,/html/body/div/div[3]/div/div/div[7]/a,A,Language,5,92,1003,0
58,0,div#header > div > div > div:nth-of-type(2) > a,0,"AliExpressSmarter Shopping, Better Living!",0,AliExpress,A,/html/body/div/div[4]/div/div/div[2]/a,A,"AliExpressSmarter Shopping, Better Living!",6,240,105,50
35,0,div#header > div > div:nth-of-type(2) > div > a,0,Cart,0,Cart,A,/html/body/div/div[4]/div/div[2]/div/a,A,Cart,7,63,794,61
60,0,div#header > div > div:nth-of-type(2) > div:nth-of-type(2) > a,0,Wish List,0,Wish List,A,/html/body/div/div[4]/div/div[2]/div[2]/a,A,Wish List,8,87,868,36
18,0,div#nav-user-account > div > div > span > a,0,Sign in,0,Sign in,A,/html/body/div/div[4]/div/div[2]/div[3]/div/div/span/a,A,Sign in,9,40,1001,62
18,0,div#nav-user-account > div > div > span > a:nth-of-type(2),0,Join,0,Join,A,/html/body/div/div[4]/div/div[2]/div[3]/div/div/span/a[2],A,Join,10,23,1058,62
40,search-button,form#form-searchbar > div > input,0,,0,,INPUT,/html/body/div/div[4]/div/div[3]/form/div/input,INPUT,,11,50,724,59
38,search-key,input#search-key,search-key,,SearchText,,INPUT,/html/body/div/div[4]/div/div[3]/form/div[2]/input,INPUT,,12,224,361,60
16,0,div#header > div > div:nth-of-type(3) > div > a,0,bed,0,bed,A,/html/body/div/div[4]/div/div[3]/div/a,A,bed,13,31,345,106
16,0,div#header > div > div:nth-of-type(3) > div > a:nth-of-type(2),0,letter necklace,0,letter nec,A,/html/body/div/div[4]/div/div[3]/div/a[2],A,letter necklace,14,101,376,106
16,0,div#header > div > div:nth-of-type(3) > div > a:nth-of-type(3),0,luxury backpack,0,luxury bac,A,/html/body/div/div[4]/div/div[3]/div/a[3],A,luxury backpack,15,110,478,106
