height,locator_class,locator_css,locator_id,locator_linkText,locator_name,locator_partialLinkText,locator_tag,locator_xpath,tag,text,widget_id,width,x,y
80,navbar-brand,header#js-navbar > div > div > a:nth-of-type(2),0,Spotify,0,Spotify,A,/html/body/div[2]/header/div/div/a[2],A,Spotify,1,132,30,0
80,0,a#nav-link-premium,nav-link-premium,Premium,0,Premium,A,/html/body/div[2]/header/div/nav/ul/li/a,A,Premium,2,101,703,0
80,0,a#nav-link-help,nav-link-help,Help,0,Help,A,/html/body/div[2]/header/div/nav/ul/li[2]/a,A,Help,3,69,803,0
80,js-get-spotify js-gtm-event,a#nav-link-download,nav-link-download,Download,0,Download,A,/html/body/div[2]/header/div/nav/ul/li[3]/a,A,Download,4,110,872,0
80,0,a#nav-link-sign-up,nav-link-sign-up,Sign up,0,Sign up,A,/html/body/div[2]/header/div/nav/ul/li[5]/a,A,Sign up,5,90,1017,0
80,user-link,a#header-login-link,header-login-link,Log In,0,Log In,A,/html/body/div[2]/header/div/nav/ul/li[6]/a,A,Log In,6,80,1107,0
48,btn btn-green btn-simplified js-goto-signup js-button-hero-get-free,a#generic-btn-premium,generic-btn-premium,GET SPOTIFY FREE,0,GET SPOTIF,A,/html/body/div[2]/section/div/div[2]/div/a,A,GET SPOTIFY FREE,7,253,474,296
48,btn btn-primary btn-shelf btn-simplified,html > body > div:nth-of-type(2) > div > article > aside > div > a,0,Get Premium,0,Get Premiu,A,/html/body/div[2]/div/article/aside/div/a,A,Get Premium,8,215,193,782
19,0,html > body > div:nth-of-type(2) > div > article > aside > div > p > a,0,Terms apply,0,Terms appl,A,/html/body/div[2]/div/article/aside/div/p/a,A,Terms apply,9,65,483,845
48,btn btn-primary btn-shelf btn-simplified,html > body > div:nth-of-type(2) > div > article > aside:nth-of-type(2) > div > a,0,Learn More,0,Learn More,A,/html/body/div[2]/div/article/aside[2]/div/a,A,Learn More,10,207,197,1259
19,0,html > body > div:nth-of-type(2) > div > article > aside:nth-of-type(2) > div > p > a,0,Terms apply,0,Terms appl,A,/html/body/div[2]/div/article/aside[2]/div/p/a,A,Terms apply,11,65,288,1376
40,0,html > body > footer > div > nav > div > div > a,0,Spotify,0,Spotify,A,/html/body/footer/div/nav/div/div/a,A,Spotify,12,132,30,1620
