height,locator_class,locator_css,locator_id,locator_linkText,locator_name,locator_partialLinkText,locator_tag,locator_xpath,tag,text,widget_id,width,x,y
42,ups-analytics ups-alerts_link,div#ups-alerts > ul > div > div > li > a,0,...More,0,...More,A,/html/body/div/div/div/div/div/div/div/div/ul/div/div/li/a,A,...More,1,43,568,0
42,ups-iconAlone ups-alerts_close,div#ups-alerts > button,0,,0,,BUTTON,/html/body/div/div/div/div/div/div/div/div/button,BUTTON,Close,2,40,1099,0
38,ups-analytics,a#ups-skipNav,ups-skipNav,Skip To Main Content,0,Skip To Ma,A,/html/body/div/div/div/div/div/div/a,A,Skip To Main Content,3,140,530,-100
15,ups-analytics,div#ups-header > nav > ul > li > a,0,Log In,0,Log In,A,/html/body/div/div/div/div/div/div/header/div/nav/ul/li/a,A,Log In,4,36,600,56
15,ups-analytics,div#ups-header > nav > ul > li:nth-of-type(2) > a,0,Sign Up,0,Sign Up,A,/html/body/div/div/div/div/div/div/header/div/nav/ul/li[2]/a,A,Sign Up,5,43,677,56
15,0,div#ups-header > nav > ul > li:nth-of-type(3) > a,0,Locations,0,Locations,A,/html/body/div/div/div/div/div/div/header/div/nav/ul/li[3]/a,A,Locations,6,52,761,56
15,ups-menu_toggle ups-analytics,a#ups-language-toggle,ups-language-toggle,United States - English,0,United Sta,A,/html/body/div/div/div/div/div/div/header/div/nav/ul/li[4]/a,A,United States - English,7,170,854,56
15,ups-menu_toggle ups-analytics,a#ups-account-toggle,ups-account-toggle,My Profile,0,My Profile,A,/html/body/div/div/div/div/div/div/header/div/nav/ul/li[5]/a,A,My Profile,8,75,1065,56
26,0,input#ups-mainNav-search,ups-mainNav-search,,ups-search,,INPUT,/html/body/div/div/div/div/div/div/header/div/form/input,INPUT,,9,198,941,87
26,ups-header_search_submit,button#ups-mainNav_search_submit,ups-mainNav_search_submit,,0,,BUTTON,/html/body/div/div/div/div/div/div/header/div/form/button,BUTTON,Go,10,28,1111,87
78,ups-analytics,a#ups-header_logo,ups-header_logo,,0,,A,/html/body/div/div/div/div/div/div/header/div/a,A,,11,67,60,74
32,ups-analytics ups-toolsToggle,a#ups-quickStartMenu,ups-quickStartMenu,Quick Start,0,Quick Star,A,/html/body/div/div/div/div/div/div/header/div/div/a,A,Quick Start,12,250,60,127
