height,locator_class,locator_css,locator_id,locator_linkText,locator_name,locator_partialLinkText,locator_tag,locator_xpath,tag,text,widget_id,width,x,y
24,icl-DesktopGlobalHeader-logoLink,div#desktopGlobalHeader > nav > span > a,0,,0,,A,/html/body/div/div/div/nav/span/a,A,,1,80,32,8
36,icl-DesktopGlobalHeader-link,div#desktopGlobalHeader > nav > ul > li > a,0,Find Jobs,0,Find Jobs,A,/html/body/div/div/div/nav/ul/li/a,A,Find Jobs,2,53,160,2
36,icl-DesktopGlobalHeader-link,div#desktopGlobalHeader > nav > ul > li:nth-of-type(2) > a,0,Company Reviews,0,Company Re,A,/html/body/div/div/div/nav/ul/li[2]/a,A,Company Reviews,3,100,237,2
36,icl-DesktopGlobalHeader-link,div#desktopGlobalHeader > nav > ul > li:nth-of-type(3) > a,0,Find Salaries,0,Find Salar,A,/html/body/div/div/div/nav/ul/li[3]/a,A,Find Salaries,4,69,361,2
36,icl-DesktopGlobalHeader-link,div#desktopGlobalHeader > nav > ul > li:nth-of-type(4) > a,0,Find Resumes,0,Find Resum,A,/html/body/div/div/div/nav/ul/li[4]/a,A,Find Resumes,5,77,454,2
36,icl-DesktopGlobalHeader-link,div#desktopGlobalHeader > nav > ul > li:nth-of-type(5) > a,0,Employers / Post Job,0,Employers ,A,/html/body/div/div/div/nav/ul/li[5]/a,A,Employers / Post Job,6,115,555,2
36,icl-DesktopGlobalHeader-link icl-DesktopGlobalHeader-link--promo,div#desktopGlobalHeader > nav > ul:nth-of-type(2) > li > a,0,Upload your resume,0,Upload you,A,/html/body/div/div/div/nav/ul[2]/li/a,A,Upload your resume,7,109,999,2
36,icl-DesktopGlobalHeader-link,div#desktopGlobalHeader > nav > ul:nth-of-type(2) > li:nth-of-type(2) > a,0,Sign in,0,Sign in,A,/html/body/div/div/div/nav/ul[2]/li[2]/a,A,Sign in,8,37,1131,2
55,icl-TextInput-control icl-TextInput-control--sm icl-TextInput-control--whatWhere,input#text-input-what,text-input-what,,q,,INPUT,/html/body/div/div/div[2]/div/div/div[2]/div/div/form/div/div/div/div/div[2]/input,INPUT,,9,414,64,167
55,icl-TextInput-control icl-TextInput-control--sm icl-TextInput-control--whatWhere,input#text-input-where,text-input-where,,l,,INPUT,/html/body/div/div/div[2]/div/div/div[2]/div/div/form/div[2]/div/div/div/div[2]/input,INPUT,,10,414,486,167
48,icl-Button icl-Button--primary icl-Button--sm icl-WhatWhere-button,div#whatWhere > div > div > form > div:nth-of-type(3) > button,0,,0,,BUTTON,/html/body/div/div/div[2]/div/div/div[2]/div/div/form/div[3]/button,BUTTON,Find jobs,11,150,908,171
17,0,div#resumePromo > div > div > div > div:nth-of-type(2) > a,0,upload your resume,0,upload you,A,/html/body/div/div/div[2]/div/div/div[3]/div/div/div/div[2]/a,A,upload your resume,12,133,228,247
17,0,div#postJobPromo > div > div > div > div:nth-of-type(2) > div:nth-of-type(2) > div > a,0,Learn more,0,Learn more,A,/html/body/div/div/div[2]/div[2]/div/div/div/div[2]/div[2]/div/a,A,Learn more,13,71,492,556
36,jobsearch-DuploButton jobsearch-DuploButton--blue jobsearch-DuploButton-bg--white jobsearch-DuploButton-block jobsearch-DuploButton--iclTertiary jobsearch-DuploButton-bd--gray jobsearch-DuploButton-bold,div#postJobPromo > div > div > div:nth-of-type(2) > div > div > button,0,,0,,BUTTON,/html/body/div/div/div[2]/div[2]/div/div/div[2]/div/div/button,BUTTON,Post a job,14,130,630,534
36,jobsearch-DuploButton jobsearch-DuploButton--blue jobsearch-DuploButton-bg--white jobsearch-DuploButton-block jobsearch-DuploButton--iclTertiary jobsearch-DuploButton-bd--gray jobsearch-DuploButton-bold,div#postJobPromo > div > div > div:nth-of-type(2) > div:nth-of-type(2) > div > button,0,,0,,BUTTON,/html/body/div/div/div[2]/div[2]/div/div/div[2]/div[2]/div/button,BUTTON,Find resumes,15,130,768,534
20,icl-CloseButton jobsearch-DuploV3PostJobPromo-close,div#postJobPromo > div > div:nth-of-type(2) > button,0,,0,,BUTTON,/html/body/div/div/div[2]/div[2]/div/div[2]/button,BUTTON,,16,30,1152,543
17,jobsearch-TextLink-link,html > body > div > div:nth-of-type(2) > div > bidi > p > a,0,Over 10 million stories shared,0,Over 10 mi,A,/html/body/div/div[2]/div/bidi/p/a,A,Over 10 million stories shared,17,185,602,363
17,jobsearch-TextLink-link,html > body > div > div:nth-of-type(2) > div > bidi:nth-of-type(2) > p > a,0,español,0,español,A,/html/body/div/div[2]/div/bidi[2]/p/a,A,español,18,49,685,392
14,icl-GlobalFooter-link,html > body > div > div:nth-of-type(2) > footer > nav > ul > li > a,0,Hiring Lab,0,Hiring Lab,A,/html/body/div/div[2]/footer/nav/ul/li/a,A,Hiring Lab,19,55,16,447
14,icl-GlobalFooter-link,html > body > div > div:nth-of-type(2) > footer > nav > ul > li:nth-of-type(2) > a,0,Career Advice,0,Career Adv,A,/html/body/div/div[2]/footer/nav/ul/li[2]/a,A,Career Advice,20,76,85,447
14,icl-GlobalFooter-link,html > body > div > div:nth-of-type(2) > footer > nav > ul > li:nth-of-type(3) > a,0,Browse Jobs,0,Browse Job,A,/html/body/div/div[2]/footer/nav/ul/li[3]/a,A,Browse Jobs,21,70,174,447
14,icl-GlobalFooter-link,html > body > div > div:nth-of-type(2) > footer > nav > ul > li:nth-of-type(4) > a,0,Browse Companies,0,Browse Com,A,/html/body/div/div[2]/footer/nav/ul/li[4]/a,A,Browse Companies,22,105,257,447
14,icl-GlobalFooter-link,html > body > div > div:nth-of-type(2) > footer > nav > ul > li:nth-of-type(5) > a,0,Salaries,0,Salaries,A,/html/body/div/div[2]/footer/nav/ul/li[5]/a,A,Salaries,23,42,375,447
14,icl-GlobalFooter-link,html > body > div > div:nth-of-type(2) > footer > nav > ul > li:nth-of-type(6) > a,0,Employer Events,0,Employer E,A,/html/body/div/div[2]/footer/nav/ul/li[6]/a,A,Employer Events,24,90,431,447
