height,locator_class,locator_css,locator_id,locator_linkText,locator_name,locator_partialLinkText,locator_tag,locator_xpath,tag,text,widget_id,width,x,y
35,skip-link font-semibold skip-header text-center visuallyhidden,a#skipHeaderLink,skipHeaderLink,Skip to main content,0,Skip to ma,A,/html/body/div/div/div/a,A,Skip to main content,1,170,2,-1
36,g_a ao_c,div#header-tabs > div > a,0,Pickup & delivery,0,Pickup & d,A,/html/body/div/div/div/div/div/div[2]/div/div[3]/div/div/div/div/a,A,Pickup & delivery,2,160,0,0
36,g_a ao_c ao_e,div#header-tabs > div > a:nth-of-type(2),0,Walmart.com,0,Walmart.co,A,/html/body/div/div/div/div/div/div[2]/div/div[3]/div/div/div/div/a[2],A,Walmart.com,3,160,160,0
44,g_a ap_c g_c,div#hf-header > div:nth-of-type(2) > div > div > div > button,0,,0,,BUTTON,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/div/div/button,BUTTON,,4,44,8,44
44,p_a p_ao p_v p_af aa_c,a#hf-home-link,hf-home-link,,0,,A,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/div/a,A,,5,112,60,44
36,g_a a9_f,button#global-search-dropdown-toggle,global-search-dropdown-toggle,,0,,BUTTON,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/form/button,BUTTON,,6,50,310,44
36,i_a a9_b header-GlobalSearch-input mweb-Typeahead-input i_b,input#global-search-input,global-search-input,,query,,INPUT,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/form/input[2],INPUT,,7,400,360,44
36,g_a a9_e GlobalHeaderSearchbar-submit g_c,button#global-search-submit,global-search-submit,,0,,BUTTON,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/form/button[3],BUTTON,,8,44,760,44
44,g_a ab_a g_c,button#header-account-toggle,header-account-toggle,,0,,BUTTON,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/div[2]/div/button,BUTTON,Account,9,82,943,44
44,j_a g_a ab_a g_c,div#header-bubble-links > div:nth-of-type(2) > a,0,Reorder,0,Reorder,A,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/div[2]/div[2]/a,A,Reorder,10,80,1045,44
44,j_a g_a ab_a g_c,a#header-cart-link,header-cart-link,,0,,A,/html/body/div/div/div/div/div/div[2]/div/div[3]/div[2]/div/div[2]/div[3]/a,A,,11,31,1145,44
20,MultipleCTALinks-link,html > body > div > div > div > div > div > div:nth-of-type(6) > div > div > div > a,0,Learn more,0,Learn more,A,/html/body/div/div/div/div/div/div[6]/div/div/div/a,A,Learn more,12,69,566,166
20,0,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div > div:nth-of-type(2) > a,0,Shop now,0,Shop now,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div/div[2]/a,A,Shop now,13,59,1093,478
356,ClickThroughImage-link display-block,a#povActive,povActive,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li/div/div/div/div/a,A,,14,1194,3,197
35,POVCard-link POVCard-link--pill,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li > div > div > div:nth-of-type(2) > div:nth-of-type(3) > a,0,Shop now,0,Shop now,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li/div/div/div[2]/div[3]/a,A,Shop now,15,89,16,318
356,POVCard-linkOverlay,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li > div > div > div:nth-of-type(2) > div:nth-of-type(4) > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li/div/div/div[2]/div[4]/a,A,,16,390,3,197
356,ClickThroughImage-link display-block,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(2) > div > div > div > div > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[2]/div/div/div/div/a,A,,17,1194,1203,197
35,POVCard-link POVCard-link--pill,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(2) > div > div > div:nth-of-type(2) > div:nth-of-type(3) > a,0,Shop now,0,Shop now,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[2]/div/div/div[2]/div[3]/a,A,Shop now,18,89,1216,318
356,POVCard-linkOverlay,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(2) > div > div > div:nth-of-type(2) > div:nth-of-type(4) > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[2]/div/div/div[2]/div[4]/a,A,,19,390,1203,197
356,ClickThroughImage-link display-block,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(3) > div > div > div > div > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[3]/div/div/div/div/a,A,,20,1194,2403,197
35,POVCard-link POVCard-link--pill,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(3) > div > div > div:nth-of-type(2) > div:nth-of-type(3) > a,0,Shop all,0,Shop all,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[3]/div/div/div[2]/div[3]/a,A,Shop all,21,76,2416,318
356,POVCard-linkOverlay,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(3) > div > div > div:nth-of-type(2) > div:nth-of-type(4) > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[3]/div/div/div[2]/div[4]/a,A,,22,390,2403,197
356,ClickThroughImage-link display-block,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(4) > div > div > div > div > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[4]/div/div/div/div/a,A,,23,1194,3603,197
35,POVCard-link POVCard-link--pill,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(4) > div > div > div:nth-of-type(2) > div:nth-of-type(3) > a,0,Shop now,0,Shop now,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[4]/div/div/div[2]/div[3]/a,A,Shop now,24,89,3616,318
356,POVCard-linkOverlay,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(4) > div > div > div:nth-of-type(2) > div:nth-of-type(4) > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[4]/div/div/div[2]/div[4]/a,A,,25,390,3603,197
356,ClickThroughImage-link display-block,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(5) > div > div > div > div > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[5]/div/div/div/div/a,A,,26,1194,4803,197
35,POVCard-link POVCard-link--pill,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(5) > div > div > div:nth-of-type(2) > div:nth-of-type(3) > a,0,Shop now,0,Shop now,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[5]/div/div/div[2]/div[3]/a,A,Shop now,27,89,4816,318
356,POVCard-linkOverlay,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(5) > div > div > div:nth-of-type(2) > div:nth-of-type(4) > a,0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div/ul/li[5]/div/div/div[2]/div[4]/a,A,,28,390,4803,197
18,btn elc-icon paginator-pause-play elc-icon-pause font-bold,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div > ul > li > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div[2]/div/div/ul/li/button,BUTTON,pause slide animation,29,28,530,520
21,carousel-paginator-item carousel-paginator-item--active,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(2) > div > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div[2]/div/div/ul/li[2]/div/button,BUTTON,"Up to $100 off QLED TVs, slide 1 of 5,
      active",30,21,556,519
18,carousel-paginator-item,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(3) > div > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div[2]/div/div/ul/li[3]/div/button,BUTTON,"New & exclusive toys, slide 2 of 5,
      Activate to move to this slide",31,18,581,520
18,carousel-paginator-item,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(4) > div > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div[2]/div/div/ul/li[4]/div/button,BUTTON,"School go-tos for less, slide 3 of 5,
      Activate to move to this slide",32,18,603,520
18,carousel-paginator-item,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(5) > div > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div[2]/div/div/ul/li[5]/div/button,BUTTON,"Office finds from $28, slide 4 of 5,
      Activate to move to this slide",33,18,625,520
18,carousel-paginator-item,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div > div > div:nth-of-type(2) > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(6) > div > button,0,,0,,BUTTON,/html/body/div/div/div/div[2]/div/div/section/div/div/div[2]/div/div[2]/div/div/ul/li[6]/div/button,BUTTON,"Activewear from $10, slide 5 of 5,
      Activate to move to this slide",34,18,647,520
309,TempoCategoryTile-overlayLink u-focusTile,a#d0d210a8-6c44-4460-995d-3841dc84998a-tileLink-0,d0d210a8-6c44-4460-995d-3841dc84998a-tileLink-0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[2]/div/div[2]/div/a,A,,35,293,14,642
309,TempoCategoryTile-overlayLink u-focusTile,a#d0d210a8-6c44-4460-995d-3841dc84998a-tileLink-1,d0d210a8-6c44-4460-995d-3841dc84998a-tileLink-1,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[2]/div/div[2]/div[2]/a,A,,36,293,307,642
309,TempoCategoryTile-overlayLink u-focusTile,a#d0d210a8-6c44-4460-995d-3841dc84998a-tileLink-2,d0d210a8-6c44-4460-995d-3841dc84998a-tileLink-2,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[2]/div/div[2]/div[3]/a,A,,37,293,600,642
309,TempoCategoryTile-overlayLink u-focusTile,a#d0d210a8-6c44-4460-995d-3841dc84998a-tileLink-3,d0d210a8-6c44-4460-995d-3841dc84998a-tileLink-3,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[2]/div/div[2]/div[4]/a,A,,38,293,893,642
309,TempoCategoryTile-overlayLink u-focusTile,a#166453a8-9f58-4c93-925a-ba066648cdb4-tileLink-0,166453a8-9f58-4c93-925a-ba066648cdb4-tileLink-0,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[3]/div/div[2]/div/a,A,,39,293,14,1037
309,TempoCategoryTile-overlayLink u-focusTile,a#166453a8-9f58-4c93-925a-ba066648cdb4-tileLink-1,166453a8-9f58-4c93-925a-ba066648cdb4-tileLink-1,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[3]/div/div[2]/div[2]/a,A,,40,293,307,1037
309,TempoCategoryTile-overlayLink u-focusTile,a#166453a8-9f58-4c93-925a-ba066648cdb4-tileLink-2,166453a8-9f58-4c93-925a-ba066648cdb4-tileLink-2,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[3]/div/div[2]/div[3]/a,A,,41,293,600,1037
309,TempoCategoryTile-overlayLink u-focusTile,a#166453a8-9f58-4c93-925a-ba066648cdb4-tileLink-3,166453a8-9f58-4c93-925a-ba066648cdb4-tileLink-3,,0,,A,/html/body/div/div/div/div[2]/div/div/section/div[3]/div/div[2]/div[4]/a,A,,42,293,893,1037
28,CETile-linkCtrLink display-inline-block,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div:nth-of-type(4) > div > div > div:nth-of-type(4) > a,0,Find a store,0,Find a sto,A,/html/body/div/div/div/div[2]/div/div/section/div[4]/div/div/div[4]/a,A,Find a store,43,106,152,1692
28,CETile-linkCtrLink display-inline-block,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div:nth-of-type(4) > div > div:nth-of-type(2) > div:nth-of-type(4) > a,0,Learn how,0,Learn how,A,/html/body/div/div/div/div[2]/div/div/section/div[4]/div/div[2]/div[4]/a,A,Learn how,44,97,552,1692
28,CETile-linkCtrLink display-inline-block,html > body > div > div > div > div:nth-of-type(2) > div > div > section > div:nth-of-type(4) > div > div:nth-of-type(3) > div:nth-of-type(4) > a,0,Shop now,0,Shop now,A,/html/body/div/div/div/div[2]/div/div/section/div[4]/div/div[3]/div[4]/a,A,Shop now,45,93,948,1692
52,i_a a_a a5_b,input#hf-email-input,hf-email-input,,0,,INPUT,/html/body/div/div/div/div[3]/div/div/div/div/form/div/div/input,INPUT,,46,359,24,3016
52,g_a a5_c,button#hf-email-signup-btn,hf-email-signup-btn,,0,,BUTTON,/html/body/div/div/div/div[3]/div/div/div/div/form/button,BUTTON,Sign up,47,127,383,3016
21,j_a g_a bb_c j_a,div#js-global-footer-wrapper > div > div > div > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a,A,,48,18,822,3031
21,j_a g_a bb_c j_a,div#js-global-footer-wrapper > div > div > div > a:nth-of-type(2),0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a[2],A,,49,18,866,3031
21,j_a g_a bb_c j_a,div#js-global-footer-wrapper > div > div > div > a:nth-of-type(3),0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a[3],A,,50,18,910,3031
21,j_a g_a bb_c j_a,div#js-global-footer-wrapper > div > div > div > a:nth-of-type(4),0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a[4],A,,51,18,954,3031
21,j_a g_a bb_c j_a,div#js-global-footer-wrapper > div > div > div > a:nth-of-type(5),0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a[5],A,,52,18,998,3031
21,j_a g_a bb_c bb_b j_a,div#js-global-footer-wrapper > div > div > div > a:nth-of-type(6),0,Mobile apps,0,Mobile app,A,/html/body/div/div/div/div[3]/div/div/div/div/div/a[6],A,Mobile apps,53,94,1082,3031
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li > span > a,0,Grocery Pickup & Delivery,0,Grocery Pi,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li/span/a,A,Grocery Pickup & Delivery,54,137,117,3155
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(2) > span > a,0,MoneyCenter,0,MoneyCente,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li[2]/span/a,A,MoneyCenter,55,72,117,3189
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(3) > span > a,0,Walmart Credit Card,0,Walmart Cr,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li[3]/span/a,A,Walmart Credit Card,56,107,117,3223
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(4) > span > a,0,Walmart Pay,0,Walmart Pa,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li[4]/span/a,A,Walmart Pay,57,65,117,3257
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(5) > span > a,0,Weekly Ad,0,Weekly Ad,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li[5]/span/a,A,Weekly Ad,58,55,117,3291
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div > ul > li:nth-of-type(6) > span > a,0,Other Services,0,Other Serv,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div/ul/li[6]/span/a,A,Other Services,59,77,117,3325
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li > span > a,0,Our Company,0,Our Compan,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li/span/a,A,Our Company,60,73,327,3155
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li:nth-of-type(2) > span > a,0,Digital Museum,0,Digital Mu,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li[2]/span/a,A,Digital Museum,61,81,327,3189
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li:nth-of-type(3) > span > a,0,Our Suppliers,0,Our Suppli,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li[3]/span/a,A,Our Suppliers,62,71,327,3223
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li:nth-of-type(4) > span > a,0,Sell on Walmart.com,0,Sell on Wa,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li[4]/span/a,A,Sell on Walmart.com,63,106,327,3257
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li:nth-of-type(5) > span > a,0,Advertise With Us,0,Advertise ,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li[5]/span/a,A,Advertise With Us,64,93,327,3291
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(2) > ul > li:nth-of-type(6) > span > a,0,Careers,0,Careers,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[2]/ul/li[6]/span/a,A,Careers,65,41,327,3325
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li > span > a,0,Walmart Labs,0,Walmart La,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li/span/a,A,Walmart Labs,66,69,507,3155
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(2) > span > a,0,Our Ads,0,Our Ads,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[2]/span/a,A,Our Ads,67,43,507,3189
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(3) > span > a,0,Terms of Use,0,Terms of U,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[3]/span/a,A,Terms of Use,68,67,507,3223
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(4) > span > a,0,Privacy & Security,0,Privacy & ,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[4]/span/a,A,Privacy & Security,69,94,507,3257
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(5) > span > a,0,CA Privacy Rights,0,CA Privacy,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[5]/span/a,A,CA Privacy Rights,70,93,507,3291
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(6) > span > a,0,Do Not Sell My Personal Information,0,Do Not Sel,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[6]/span/a,A,Do Not Sell My Personal Information,71,190,507,3325
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(7) > span > a,0,Request My Personal Information,0,Request My,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[7]/span/a,A,Request My Personal Information,72,173,507,3359
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(3) > ul > li:nth-of-type(8) > span > a,0,Tax Exempt Program,0,Tax Exempt,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[3]/ul/li[8]/span/a,A,Tax Exempt Program,73,107,507,3393
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li > span > a,0,Help Center,0,Help Cente,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li/span/a,A,Help Center,74,64,770,3155
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li:nth-of-type(2) > span > a,0,Returns,0,Returns,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li[2]/span/a,A,Returns,75,41,770,3189
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li:nth-of-type(3) > span > a,0,Product Recalls,0,Product Re,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li[3]/span/a,A,Product Recalls,76,81,770,3223
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li:nth-of-type(4) > span > a,0,Accessibility,0,Accessibil,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li[4]/span/a,A,Accessibility,77,64,770,3257
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li:nth-of-type(5) > span > a,0,Contact Us,0,Contact Us,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li[5]/span/a,A,Contact Us,78,58,770,3291
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(4) > ul > li:nth-of-type(6) > span > a,0,Store Pickup,0,Store Pick,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[4]/ul/li[6]/span/a,A,Store Pickup,79,66,770,3325
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li > span > a,0,Portable Air Conditioners,0,Portable A,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li/span/a,A,Portable Air Conditioners,80,132,951,3155
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li:nth-of-type(2) > span > a,0,PS4,0,PS4,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li[2]/span/a,A,PS4,81,21,951,3189
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li:nth-of-type(3) > span > a,0,Trampoline,0,Trampoline,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li[3]/span/a,A,Trampoline,82,57,951,3223
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li:nth-of-type(4) > span > a,0,Skateboard,0,Skateboard,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li[4]/span/a,A,Skateboard,83,59,951,3257
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li:nth-of-type(5) > span > a,0,Outdoor Furniture,0,Outdoor Fu,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li[5]/span/a,A,Outdoor Furniture,84,96,951,3291
17,j_a hf-footer-link j_c,div#js-global-footer-wrapper > div > div:nth-of-type(2) > div > div:nth-of-type(5) > ul > li:nth-of-type(6) > span > a,0,Nintendo Switch Lite,0,Nintendo S,A,/html/body/div/div/div/div[3]/div/div/div/div[2]/div/div[5]/ul/li[6]/span/a,A,Nintendo Switch Lite,85,109,951,3325
20,0,div#hf-sister-brands-links-list > ul > li > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li/a,A,,86,88,203,3499
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(2) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[2]/a,A,,87,88,323,3479
20,0,div#hf-sister-brands-links-list > ul > li:nth-of-type(3) > a,0,,0,,A,/html/body/div/div/div/div[3]/div/div/div/div[3]/ul/li[3]/a,A,,88,88,443,3519
