Website,Timestamp,Archived URL
paypal,20170305000301,https://web.archive.org/web/20170305000301/https://paypal.com
paypal,20170315103213,https://web.archive.org/web/20170315103213/https://paypal.com
paypal,20170403013003,https://web.archive.org/web/20170403013003/https://paypal.com
paypal,20170421095833,https://web.archive.org/web/20170421095833/https://paypal.com
paypal,20170509180749,https://web.archive.org/web/20170509180749/https://paypal.com
paypal,20170526070251,https://web.archive.org/web/20170526070251/https://paypal.com
paypal,20170611091310,https://web.archive.org/web/20170611091310/https://paypal.com
paypal,20170623152317,https://web.archive.org/web/20170623152317/https://paypal.com
paypal,20170703192252,https://web.archive.org/web/20170703192252/https://paypal.com
paypal,20170714063710,https://web.archive.org/web/20170714063710/https://paypal.com
paypal,20170725095219,https://web.archive.org/web/20170725095219/https://paypal.com
paypal,20170807011810,https://web.archive.org/web/20170807011810/https://paypal.com
paypal,20170819131237,https://web.archive.org/web/20170819131237/https://paypal.com
paypal,20170831041959,https://web.archive.org/web/20170831041959/https://paypal.com
paypal,20170910003525,https://web.archive.org/web/20170910003525/https://paypal.com
paypal,20170919002600,https://web.archive.org/web/20170919002600/https://paypal.com
paypal,20171009052430,https://web.archive.org/web/20171009052430/https://paypal.com
paypal,20171019044434,https://web.archive.org/web/20171019044434/https://paypal.com
paypal,20171103053239,https://web.archive.org/web/20171103053239/https://paypal.com
paypal,20171113111300,https://web.archive.org/web/20171113111300/https://paypal.com
paypal,20171122233759,https://web.archive.org/web/20171122233759/https://paypal.com
paypal,20171203015416,https://web.archive.org/web/20171203015416/https://paypal.com
paypal,20171212135327,https://web.archive.org/web/20171212135327/https://paypal.com
paypal,20171221121208,https://web.archive.org/web/20171221121208/https://paypal.com
paypal,20171230152642,https://web.archive.org/web/20171230152642/https://paypal.com
paypal,20180108083511,https://web.archive.org/web/20180108083511/https://paypal.com
paypal,20180118095705,https://web.archive.org/web/20180118095705/https://paypal.com
paypal,20180128015734,https://web.archive.org/web/20180128015734/https://paypal.com
paypal,20180208023432,https://web.archive.org/web/20180208023432/https://paypal.com
paypal,20180218203042,https://web.archive.org/web/20180218203042/https://paypal.com
paypal,20180301055545,https://web.archive.org/web/20180301055545/https://paypal.com
paypal,20180309191011,https://web.archive.org/web/20180309191011/https://paypal.com
paypal,20180318205354,https://web.archive.org/web/20180318205354/https://paypal.com
paypal,20180328085200,https://web.archive.org/web/20180328085200/https://paypal.com
paypal,20180408052609,https://web.archive.org/web/20180408052609/https://paypal.com
paypal,20180419084336,https://web.archive.org/web/20180419084336/https://paypal.com
paypal,20180503205741,https://web.archive.org/web/20180503205741/https://paypal.com
paypal,20180510063756,https://web.archive.org/web/20180510063756/https://paypal.com
paypal,20180517083309,https://web.archive.org/web/20180517083309/https://paypal.com
paypal,20180530111143,https://web.archive.org/web/20180530111143/https://paypal.com
paypal,20180607221038,https://web.archive.org/web/20180607221038/https://paypal.com
paypal,20180618145040,https://web.archive.org/web/20180618145040/https://paypal.com
paypal,20180710015857,https://web.archive.org/web/20180710015857/https://paypal.com
paypal,20180723050449,https://web.archive.org/web/20180723050449/https://paypal.com
paypal,20180731164614,https://web.archive.org/web/20180731164614/https://paypal.com
paypal,20180806185628,https://web.archive.org/web/20180806185628/https://paypal.com
paypal,20180810154202,https://web.archive.org/web/20180810154202/https://paypal.com
paypal,20180823150014,https://web.archive.org/web/20180823150014/https://paypal.com
paypal,20180906041829,https://web.archive.org/web/20180906041829/https://paypal.com
paypal,20180920064229,https://web.archive.org/web/20180920064229/https://paypal.com
paypal,20181006045731,https://web.archive.org/web/20181006045731/https://paypal.com
paypal,20181023165926,https://web.archive.org/web/20181023165926/https://paypal.com
paypal,20181110221956,https://web.archive.org/web/20181110221956/https://paypal.com
paypal,20181112064357,https://web.archive.org/web/20181112064357/https://paypal.com
paypal,20181114232401,https://web.archive.org/web/20181114232401/https://paypal.com
paypal,20181123035946,https://web.archive.org/web/20181123035946/https://paypal.com
paypal,20181124115836,https://web.archive.org/web/20181124115836/https://paypal.com
paypal,20181201142057,https://web.archive.org/web/20181201142057/https://paypal.com
paypal,20181214122200,https://web.archive.org/web/20181214122200/https://paypal.com
paypal,20181230191619,https://web.archive.org/web/20181230191619/https://paypal.com
paypal,20190117081702,https://web.archive.org/web/20190117081702/https://paypal.com
paypal,20190126200841,https://web.archive.org/web/20190126200841/https://paypal.com
paypal,20190205130729,https://web.archive.org/web/20190205130729/https://paypal.com
paypal,20190221140012,https://web.archive.org/web/20190221140012/https://paypal.com
paypal,20190311091903,https://web.archive.org/web/20190311091903/https://paypal.com
paypal,20190329202926,https://web.archive.org/web/20190329202926/https://paypal.com
paypal,20190428191432,https://web.archive.org/web/20190428191432/https://paypal.com
paypal,20190513042528,https://web.archive.org/web/20190513042528/https://paypal.com
paypal,20190527224710,https://web.archive.org/web/20190527224710/https://paypal.com
paypal,20190612183039,https://web.archive.org/web/20190612183039/https://paypal.com
paypal,20190628042300,https://web.archive.org/web/20190628042300/https://paypal.com
