Website,Timestamp,Archived URL
indeed,20151202004335,https://web.archive.org/web/20151202004335/https://indeed.com
indeed,20160109191742,https://web.archive.org/web/20160109191742/https://indeed.com
indeed,20160211163719,https://web.archive.org/web/20160211163719/https://indeed.com
indeed,20160309101827,https://web.archive.org/web/20160309101827/https://indeed.com
indeed,20160416024837,https://web.archive.org/web/20160416024837/https://indeed.com
indeed,20160618210540,https://web.archive.org/web/20160618210540/https://indeed.com
indeed,20160826012901,https://web.archive.org/web/20160826012901/https://indeed.com
indeed,20160926183758,https://web.archive.org/web/20160926183758/https://indeed.com
indeed,20161031173544,https://web.archive.org/web/20161031173544/https://indeed.com
indeed,20161205052130,https://web.archive.org/web/20161205052130/https://indeed.com
indeed,20170106104941,https://web.archive.org/web/20170106104941/https://indeed.com
indeed,20170218105840,https://web.archive.org/web/20170218105840/https://indeed.com
indeed,20170324011010,https://web.archive.org/web/20170324011010/https://indeed.com
indeed,20170417201403,https://web.archive.org/web/20170417201403/https://indeed.com
indeed,20170501184907,https://web.archive.org/web/20170501184907/https://indeed.com
indeed,20170518174200,https://web.archive.org/web/20170518174200/https://indeed.com
indeed,20170606155907,https://web.archive.org/web/20170606155907/https://indeed.com
indeed,20170627213450,https://web.archive.org/web/20170627213450/https://indeed.com
indeed,20170715043247,https://web.archive.org/web/20170715043247/https://indeed.com
indeed,20170727003828,https://web.archive.org/web/20170727003828/https://indeed.com
indeed,20170807144303,https://web.archive.org/web/20170807144303/https://indeed.com
indeed,20170819041313,https://web.archive.org/web/20170819041313/https://indeed.com
indeed,20170828170518,https://web.archive.org/web/20170828170518/https://indeed.com
indeed,20170905235031,https://web.archive.org/web/20170905235031/https://indeed.com
indeed,20170914210004,https://web.archive.org/web/20170914210004/https://indeed.com
indeed,20171006060328,https://web.archive.org/web/20171006060328/https://indeed.com
indeed,20171102120345,https://web.archive.org/web/20171102120345/https://indeed.com
indeed,20171206222804,https://web.archive.org/web/20171206222804/https://indeed.com
indeed,20180105021327,https://web.archive.org/web/20180105021327/https://indeed.com
indeed,20180208070758,https://web.archive.org/web/20180208070758/https://indeed.com
indeed,20180306085013,https://web.archive.org/web/20180306085013/https://indeed.com
indeed,20180413125820,https://web.archive.org/web/20180413125820/https://indeed.com
indeed,20180517091659,https://web.archive.org/web/20180517091659/https://indeed.com
