height,locator_class,locator_css,locator_id,locator_linkText,locator_name,locator_partialLinkText,locator_tag,locator_xpath,tag,text,widget_id,width,x,y
49,navbarSprite,a#home_img,home_img,,0,,A,/html/body/div/div/div/div[2]/span/a,A,,1,101,116,33
22,0,span#home_img_holder > span > a,0,IMDb,0,IMDb,A,/html/body/div/div/div/div[2]/span/span/a,A,IMDb,2,48,131,33
29,primary btn,button#navbar-submit-button,navbar-submit-button,,0,,BUTTON,/html/body/div/div/div/div[2]/form/div/button,BUTTON,,3,32,774,24
29,0,input#navbar-query,navbar-query,,q,,INPUT,/html/body/div/div/div/div[2]/form/div/input[2],INPUT,,4,435,236,24
29,quicksearch_dropdown navbarSprite,select#quicksearch,quicksearch,,s,,SELECT,/html/body/div/div/div/div[2]/form/div/div/select,SELECT,"All
        Titles
        TV Episodes
        Names
        Companies
        Keywords
      Advanced Search »",5,138,672,24
31,0,li#navFreediveMenu > p > a,0,Watch Now For Free,0,Watch Now ,A,/html/body/div/div/div/div[2]/div/ul/li[2]/p/a,A,Watch Now For Free,6,73,253,59
16,0,li#navTitleMenu > p > a,0,Movies,0,Movies,A,/html/body/div/div/div/div[2]/div/ul/li[4]/p/a,A,Movies,7,45,399,59
16,0,li#navTitleMenu > p > a:nth-of-type(2),0,TV,0,TV,A,/html/body/div/div/div/div[2]/div/ul/li[4]/p/a[2],A,TV,8,17,453,59
16,0,li#navTitleMenu > p > a:nth-of-type(3),0,Showtimes,0,Showtimes,A,/html/body/div/div/div/div[2]/div/ul/li[4]/p/a[3],A,Showtimes,9,72,413,75
16,0,li#navNameMenu > p > a,0,Celebs,0,Celebs,A,/html/body/div/div/div/div[2]/div/ul/li[6]/p/a,A,Celebs,10,43,541,59
16,0,li#navNameMenu > p > a:nth-of-type(2),0,Events,0,Events,A,/html/body/div/div/div/div[2]/div/ul/li[6]/p/a[2],A,Events,11,44,593,59
16,0,li#navNameMenu > p > a:nth-of-type(3),0,Photos,0,Photos,A,/html/body/div/div/div/div[2]/div/ul/li[6]/p/a[3],A,Photos,12,44,555,75
16,0,li#navNewsMenu > p > a,0,News,0,News,A,/html/body/div/div/div/div[2]/div/ul/li[8]/p/a,A,News,13,35,693,59
16,0,li#navNewsMenu > p > a:nth-of-type(2),0,Community,0,Community,A,/html/body/div/div/div/div[2]/div/ul/li[8]/p/a[2],A,Community,14,75,693,75
16,0,li#navWatchlistMenu > p > a,0,Watchlist,0,Watchlist,A,/html/body/div/div/div/div[2]/div/ul/li[10]/p/a,A,Watchlist,15,59,824,69
14,0,li#navProMenu > p > a,0,,0,,A,/html/body/div/div/div/div[2]/div[2]/ul/li/p/a,A,,16,52,838,33
14,0,ul#nb_extra_nav > li:nth-of-type(3) > a,0,Help,0,Help,A,/html/body/div/div/div/div[2]/div[2]/ul/li[3]/a,A,Help,17,25,933,34
24,nb-social-links__link,ul#nb_extra_nav > li:nth-of-type(5) > a,0,,0,,A,/html/body/div/div/div/div[2]/div[2]/ul/li[5]/a,A,,18,21,981,30
24,nb-social-links__link,ul#nb_extra_nav > li:nth-of-type(5) > a:nth-of-type(2),0,,0,,A,/html/body/div/div/div/div[2]/div[2]/ul/li[5]/a[2],A,,19,21,1002,30
24,nb-social-links__link,ul#nb_extra_nav > li:nth-of-type(5) > a:nth-of-type(3),0,,0,,A,/html/body/div/div/div/div[2]/div[2]/ul/li[5]/a[3],A,,20,21,1023,30
24,nb-social-links__link,ul#nb_extra_nav > li:nth-of-type(5) > a:nth-of-type(4),0,,0,,A,/html/body/div/div/div/div[2]/div[2]/ul/li[5]/a[4],A,,21,21,1043,30
24,nb-social-links__link,ul#nb_extra_nav > li:nth-of-type(5) > a:nth-of-type(5),0,,0,,A,/html/body/div/div/div/div[2]/div[2]/ul/li[5]/a[5],A,,22,21,1064,30
26,signin-button,a#imdb-signin-link,imdb-signin-link,Sign in,0,Sign in,A,/html/body/div/div/div/div[2]/div[3]/ul/li/p/a,A,Sign in,23,109,980,64
298,video-modal,div#main > div > span > div > div > div > div > div > div > div > div > div > a,0,,0,,A,/html/body/div/div/div[2]/div[3]/div/div/div/span/div/div/div/div/div/div/div/div/div/a,A,,24,201,116,118
35,0,div#main > div > span > div > div > div > div > div > div > div > div > div > div > div > div > a,0,'Hot Priest' Andrew Scott Talks Chemistry,0,'Hot Pries,A,/html/body/div/div/div[2]/div[3]/div/div/div/span/div/div/div/div/div/div/div/div/div/div/div/div/a,A,'Hot Priest' Andrew Scott Talks Chemistry,25,163,124,357
298,video-modal,div#main > div > span > div > div > div > div > div > div:nth-of-type(3) > div > div > div > a,0,,0,,A,/html/body/div/div/div[2]/div[3]/div/div/div/span/div/div/div/div/div/div[3]/div/div/div/a,A,,26,201,329,118
35,0,div#main > div > span > div > div > div > div > div > div:nth-of-type(3) > div > div > div > div > div > div > a,0,"Tony Hale Misses His ""Veep"" Co-Stars",0,Tony Hale ,A,/html/body/div/div/div[2]/div[3]/div/div/div/span/div/div/div/div/div/div[3]/div/div/div/div/div/div/a,A,"Tony Hale Misses His ""Veep"" Co-Stars",27,156,337,357
298,video-modal,div#main > div > span > div > div > div > div > div > div:nth-of-type(5) > div > div > div > a,0,,0,,A,/html/body/div/div/div[2]/div[3]/div/div/div/span/div/div/div/div/div/div[5]/div/div/div/a,A,,28,201,541,118
35,0,div#main > div > span > div > div > div > div > div > div:nth-of-type(5) > div > div > div > div > div > div > a,0,"Who Almost Starred in ""Game of Thrones""?",0,Who Almost,A,/html/body/div/div/div[2]/div[3]/div/div/div/span/div/div/div/div/div/div[5]/div/div/div/div/div/div/a,A,"Who Almost Starred in ""Game of Thrones""?",29,171,549,357
16,position_bottom supplemental,div#main > div > span > div > p > a,0,Browse trailers,0,Browse tra,A,/html/body/div/div/div[2]/div[3]/div/div/div/span/div/p/a,A,Browse trailers,30,98,116,423
28,0,div#main > div:nth-of-type(2) > span > div > span > span > a,0,2019 Emmys Red Carpet: All the Best Photos,0,2019 Emmys,A,/html/body/div/div/div[2]/div[3]/div/div/div[2]/span/div/span/span/a,A,2019 Emmys Red Carpet: All the Best Photos,31,484,116,480
298,0,div#main > div:nth-of-type(2) > span > div > div > div > div > div > div > div > div > div > a,0,,0,,A,/html/body/div/div/div[2]/div[3]/div/div/div[2]/span/div/div/div/div/div/div/div/div/div/a,A,,32,201,116,524
298,0,div#main > div:nth-of-type(2) > span > div > div > div > div > div > div:nth-of-type(3) > div > div > div > a,0,,0,,A,/html/body/div/div/div[2]/div[3]/div/div/div[2]/span/div/div/div/div/div/div[3]/div/div/div/a,A,,33,201,329,524
298,0,div#main > div:nth-of-type(2) > span > div > div > div > div > div > div:nth-of-type(5) > div > div > div > a,0,,0,,A,/html/body/div/div/div[2]/div[3]/div/div/div[2]/span/div/div/div/div/div/div[5]/div/div/div/a,A,,34,201,541,524
16,0,div#main > div:nth-of-type(2) > span > div > p > a,0,Emmys,0,Emmys,A,/html/body/div/div/div[2]/div[3]/div/div/div[2]/span/div/p/a,A,Emmys,35,48,424,829
16,0,div#main > div:nth-of-type(2) > span > div > p > a:nth-of-type(2),0,see the winners as they're announced,0,see the wi,A,/html/body/div/div/div[2]/div[3]/div/div/div[2]/span/div/p/a[2],A,see the winners as they're announced,36,248,251,848
16,position_bottom supplemental,div#main > div:nth-of-type(2) > span > div > p:nth-of-type(2) > a,0,See more photos from the red carpet,0,See more p,A,/html/body/div/div/div[2]/div[3]/div/div/div[2]/span/div/p[2]/a,A,See more photos from the red carpet,37,244,116,900
28,0,div#main > div:nth-of-type(3) > span > div > span > span > a,0,Remember When Matt Damon Dunked on Jimmy Kimmel?,0,Remember W,A,/html/body/div/div/div[2]/div[3]/div/div/div[3]/span/div/span/span/a,A,Remember When Matt Damon Dunked on Jimmy Kimmel?,38,624,116,972
351,video-modal,div#main > div:nth-of-type(3) > span > div > div > div > div > div > div > div > div > div > a,0,,0,,A,/html/body/div/div/div[2]/div[3]/div/div/div[3]/span/div/div/div/div/div/div/div/div/div/a,A,,39,624,117,1016
16,0,div#main > div:nth-of-type(3) > span > div > p > a,0,Emmy,0,Emmy,A,/html/body/div/div/div[2]/div[3]/div/div/div[3]/span/div/p/a,A,Emmy,40,41,444,1374
16,position_bottom supplemental,div#main > div:nth-of-type(3) > span > div > p:nth-of-type(2) > a,0,Watch the video,0,Watch the ,A,/html/body/div/div/div[2]/div[3]/div/div/div[3]/span/div/p[2]/a,A,Watch the video,41,105,116,1408
16,0,div#center-4-react > div > div > div > div > a,0,,0,,A,/html/body/div/div/div[2]/div[3]/div/div/div[4]/span/div/div/div/div/div/a,A,,42,74,116,1671
16,0,div#center-4-react > div > div > div > div:nth-of-type(2) > div:nth-of-type(3) > div > span > span > a,0,Bill Hader,0,Bill Hader,A,/html/body/div/div/div[2]/div[3]/div/div/div[4]/span/div/div/div/div/div[2]/div[3]/div/span/span/a,A,Bill Hader,43,71,205,1638
16,0,div#center-4-react > div > div > div > div:nth-of-type(2) > div:nth-of-type(3) > div:nth-of-type(3) > span > span > a,0,Barry,0,Barry,A,/html/body/div/div/div[2]/div[3]/div/div/div[4]/span/div/div/div/div/div[2]/div[3]/div[3]/span/span/a,A,Barry,44,36,205,1656
16,0,div#center-4-react > div > div > div:nth-of-type(2) > div > a,0,,0,,A,/html/body/div/div/div[2]/div[3]/div/div/div[4]/span/div/div/div/div[2]/div/a,A,,45,74,116,1802
16,0,div#center-4-react > div > div > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(3) > div > span > span > a,0,Fleabag,0,Fleabag,A,/html/body/div/div/div[2]/div[3]/div/div/div[4]/span/div/div/div/div[2]/div[2]/div[3]/div/span/span/a,A,Fleabag,46,57,205,1769
16,0,div#center-4-react > div > div > div:nth-of-type(2) > div:nth-of-type(2) > div:nth-of-type(3) > div:nth-of-type(3) > span > span > a,0,Harry Bradbeer,0,Harry Brad,A,/html/body/div/div/div[2]/div[3]/div/div/div[4]/span/div/div/div/div[2]/div[2]/div[3]/div[3]/span/span/a,A,Harry Bradbeer,47,100,205,1787
16,0,div#center-4-react > div > div > div:nth-of-type(3) > div > a,0,,0,,A,/html/body/div/div/div[2]/div[3]/div/div/div[4]/span/div/div/div/div[3]/div/a,A,,48,74,116,1933
